id,number,joint_subproject_number,title,type,subproject_type_designation,sector,works_type,component,projects,financiers,status,current_status_of_the_site,progress_percent,progress_value,estimated_cost,contract_amount_work_companies,total_contract_amount_paid,amount_of_the_care_and_maintenance_fund_expected,care_and_maintenance_amount_on_village_account,date_signature_contract_work_companies,date_signature_contract_efme,contract_companies_amount_for_efme,date_signature_contract_controllers_in_SES,date_of_signature_of_contract_for_construction_supervisors,approval_date_cora,launch_date,expected_duration,expected_end_date,work_completion_date,date_of_technical_acceptance_of_work,date_of_provisional_acceptance_of_work,official_handover_date_to_community,existence_of_maintenance_plan,wave,number_of_classrooms,number_of_infrastructures,population,direct_beneficiaries_men,direct_beneficiaries_women,women_s_group,youth_group,breeders_farmers_group,ethnic_minority_group,date_of_organization_of_the_social_audit,number_of_participants_m_in_social_audit,number_of_participants_w_in_social_audit,number_of_participants_t_in_social_audit,beneficiary_villages_count,beneficiary_villages,list_of_villages_crossed_by_track_or_electrification,infrastructure_changed,infrastructure_deleted,level_of_achievement_donation_certificate,comments,location_name,latitude,longitude,hierarchy,geometry,link_to_subproject,depth_of_drilling,drilling_flow_rate,number_of_latrine_blocks,has_latrine_blocs,storage_capacity,official_handover_date_to_sector,length_of_the_track,extension_length,number_of_drinking_fountains,estimated_number_of_beneficiaries,refugee_and_internally_displaced_persons_group,has_fence,number_of_sections_of_track_developed,amount_of_the_controllers_contract_in_SES,amount_of_the_contract_for_construction_supervisors,date_signature_contract_facilitator,amount_of_the_facilitator_contract,amount_spent_on_completing_the_infrastructure,amount_spent_on_infrastructure_up_to_provisional_acceptance,number_of_streetlights,distance_covered_by_streetlights,canton,market_name
589,7,6,"Construction d'un bâtiment scolaire de 4 classes, bureau, magasin + forage au CEG Agbansikiti + équipements",Bâtiments scolaires au premier cycle du secondaire (CEG),Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,40000000.0,30003637.0,34035579.0,500000.0,250000.0,2024-01-08,2024-02-05,4031942.0,2024-02-02,2024-02-02,2023-05-02,2024-01-17,5.0,2024-06-16,2025-02-24,2025-03-28,2025-03-28,,True,3,4.0,1,1300.0,637.0,663.0,True,True,True,True,2025-11-26,36.0,15.0,51.0,1,1929,[],,False,Juge,,AGBANSIKITI,8.691495,1.619747,AGBANSIKITI > KABOLI > TCHAMBA 3 > TCHAMBA > CENTRALE,POINT(1.619747 8.691495),,,,2.0,True,,,,,,,,,,,,,,,,,,,
592,10,8,"Construction d'un bâtiment scolaire de trois (03) classes, bureau, magasin + forage à l'EPP Boléa + équipements",Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,100.0,100.0,30000000.0,25335391.0,28335364.0,500000.0,250000.0,2024-01-08,2024-02-05,2999973.0,2024-02-01,2024-02-01,2023-05-02,2023-10-30,5.0,2024-03-29,2024-08-01,2024-08-01,2024-08-16,2025-08-27,False,3,3.0,1,2500.0,1225.0,1275.0,True,True,True,True,2024-11-06,47.0,27.0,74.0,1,1931,[],,False,Chef Canton,,BOLEA,8.528625,1.612648,BOLEA > KABOLI > TCHAMBA 3 > TCHAMBA > CENTRALE,POINT(1.612648 8.528625),,,,2.0,True,,,,,,,,,,,,,,,,,,,
594,12,9,"Construction d'un bâtiment scolaire de trois (03) classes, bureau, magasin + forage + blocs de latrines à l'EPP Dogodè + équipements ",Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,100.0,100.0,30000000.0,25100474.0,28166409.0,250000.0,250000.0,2024-01-08,2024-02-05,3065935.0,2024-01-12,2024-02-06,2023-05-02,2024-01-15,5.0,2024-06-15,2024-11-30,2024-12-03,2024-12-03,2026-03-24,False,3,3.0,1,752.0,352.0,400.0,True,True,True,True,2025-11-29,38.0,16.0,54.0,1,1932,[],True,False,Juge,,DOGODE,8.786747,1.630917,DOGODE > KABOLI > TCHAMBA 3 > TCHAMBA > CENTRALE,POINT(1.630917 8.786747),,,,2.0,True,,,,,,,,,,,,,,,,,,,
599,17,13,"Construction d'un bâtiment scolaire de trois (03) classes, bureau, magasin + forage + blocs de latrines à l'EPP Katankou + équipements ",Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,100.0,100.0,30000000.0,25286213.0,28384421.0,250000.0,281671.0,2023-09-18,2024-02-05,3098208.0,2023-08-07,2023-10-05,2023-05-02,2023-09-22,5.0,2024-02-22,2024-09-12,2025-05-09,2024-09-12,2025-11-12,True,3,3.0,1,460.0,253.0,207.0,True,True,True,True,2024-11-01,48.0,42.0,90.0,1,1934,[],True,False,Juge,,KATANKOU,8.778387,1.596722,KATANKOU > KABOLI > TCHAMBA 3 > TCHAMBA > CENTRALE,POINT(1.596722 8.778387),,,,2.0,True,,,,,,,,,,,,,,,,,,,
601,19,14,"Construction d'un bâtiment scolaire de trois (03) classes, bureau, magasin + forage + blocs de latrines à l'EPP Lakaba + équipements ",Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,100.0,100.0,30000000.0,25100474.0,28198682.0,,250000.0,2024-01-08,2024-02-05,3098208.0,2023-08-06,2024-02-01,2023-05-02,2024-01-17,5.0,2024-06-16,2024-12-03,2024-12-03,2024-12-03,2026-03-24,True,3,3.0,1,700.0,343.0,357.0,True,True,True,True,2024-12-13,53.0,34.0,87.0,1,4025,[],True,False,Juge,,LAKABA,0.0,0.0,LAKABA > KABOLI > TCHAMBA 3 > TCHAMBA > CENTRALE,POINT(0.0 0.0),,,,2.0,True,,,,,,,,,,,,,,,,,,,
604,22,16,"Construction d'un bâtiment scolaire de trois (03) classes, bureau, magasin + forage + blocs de latrines à l'EPP Samaï + équipements ",Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,100.0,100.0,30000000.0,28424550.0,31490485.0,,250000.0,2024-01-08,2024-02-05,3065935.0,2023-08-01,2024-02-01,2023-05-02,2023-10-30,5.0,2024-03-29,2024-07-29,2024-08-08,2024-08-16,2025-08-27,True,3,3.0,1,2050.0,1004.0,1046.0,True,True,True,True,2024-12-06,56.0,20.0,76.0,1,4021,[],True,False,Juge,,SAMAI,0.0,0.0,SAMAI > KABOLI > TCHAMBA 3 > TCHAMBA > CENTRALE,POINT(0.0 0.0),,,,2.0,True,,,,,,,,,,,,,,,,,,,
608,26,18,Construction d’un bâtiment scolaire de 2 classes au JEP+bureau-magasin+forage+2 blocs latrines +mobilier,Bâtiments scolaires au préscolaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Remise de l'ouvrage à la communauté 100.0%,Réception définitive,100.0,100.0,30000000.0,25463479.0,27253539.0,250000.0,253000.0,2023-12-18,2024-04-22,1790060.0,2023-07-21,2023-12-26,2023-05-02,2023-12-20,5.0,2024-05-18,2024-07-23,2024-07-17,2024-08-07,2025-07-22,True,3,2.0,1,1455.0,473.0,507.0,True,True,,,2024-08-30,43.0,28.0,71.0,1,1940,[],,False,Juge,,ALAMBOURGOU,9.728233,1.318252,ALAMBOURGOU > PAGOUDA > BINAH 1 > BINAH > KARA,POINT(1.318252 9.728233),,,,2.0,True,,,,,,,,,,,,,,,,,,,
610,28,19,Construction d’un bâtiment scolaire de 4 classes +bureau – magasin +forage +mobilier+ 2 blocs latrines au CEG,Bâtiments scolaires au premier cycle du secondaire (CEG),Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Remise de l'ouvrage à la communauté 100.0%,Réception provisoire,100.0,100.0,40000000.0,32338146.0,36367846.0,250000.0,542000.0,2024-01-08,2024-04-17,4029700.0,2023-07-21,2024-01-12,2023-05-02,2024-01-16,5.0,2024-06-16,2024-09-09,2024-09-09,2024-09-12,2024-09-12,True,3,4.0,1,5545.0,1911.0,3149.0,True,True,,True,2024-12-04,118.0,86.0,204.0,1,1941,[],,False,Juge,,ASSERE,9.79981,1.297458,ASSERE > PAGOUDA > BINAH 1 > BINAH > KARA,POINT(1.297458 9.79981),,,,2.0,True,,,,,,,,,,,,,,,,,,,
616,34,23,Construction d’un bâtiment scolaire de 3 classes+bureau-magasin+forage+2 blocs latrines+ mobilier à l’EPP,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,10.0,100.0,30000000.0,28320797.0,31347497.0,,250000.0,2024-05-03,2024-04-16,3026700.0,,,2023-05-02,2024-05-09,4.0,2024-09-08,2024-09-13,2025-10-01,2024-10-01,2025-10-31,True,3,3.0,1,1984.0,972.0,1012.0,True,,True,True,2024-10-28,69.0,40.0,109.0,1,1945,[],,False,N/A (ancien site),,KAWA,9.7395583,1.3083467,KAWA > PAGOUDA > BINAH 1 > BINAH > KARA,POINT(1.3083467 9.7395583),,,,2.0,True,,2025-10-31,,,,,,,,,,,,,,,,,
618,36,24,Construction d’un bâtiment scolaire de 2 classes (au JEP) +bureau-magasin+forage+2 blocs latrines+ mobilier,Bâtiments scolaires au préscolaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Remise de l'ouvrage à la communauté 100.0%,Réception définitive,100.0,100.0,30000000.0,24105084.0,26197224.0,,100000.0,2023-12-08,2024-04-05,2092140.0,,,2023-05-02,2023-12-13,5.0,2024-07-12,2024-06-01,2024-06-05,2024-06-13,2025-07-09,True,3,2.0,1,1011.0,446.0,565.0,,,,True,2024-10-04,90.0,81.0,171.0,1,1946,[],,False,Juge,,KPANAHORE,,,KPANAHORE > PAGOUDA > BINAH 1 > BINAH > KARA,,,,,2.0,True,,2024-04-13,,,,,,,,,,,,,,,,,
621,39,26,Construction d’un bâtiment scolaire de 2 classes (au JEP) +bureau-magasin+forage+2 blocs latrines +mobilier,Bâtiments scolaires au préscolaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,10.0,100.0,30000000.0,21864191.0,24021467.0,,250000.0,2023-12-18,2024-04-06,2157276.0,,,2023-05-02,2023-12-23,5.0,2024-05-22,2024-06-19,,2024-07-02,2025-07-22,True,3,2.0,1,590.0,303.0,287.0,True,True,,,2024-09-13,68.0,50.0,118.0,1,1948,[],,False,N/A (ancien site),,SOMSIA,9.7098083,1.3189617,SOMSIA > PAGOUDA > BINAH 1 > BINAH > KARA,POINT(1.3189617 9.7098083),,,,2.0,True,,,,,,,,,,,,,,,,,,,
624,42,28,Construction d’un bâtiment scolaire de 4 classes +bureau – magasin +forage +mobilier+ 1 bloc administratif au CEG,Bâtiments scolaires au premier cycle du secondaire (CEG),Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,8.0,100.0,40000000.0,21350161.0,25185161.0,250000.0,358999.0,2024-04-25,2024-04-16,3835000.0,,,2023-05-02,2024-05-01,5.0,2024-08-30,2024-09-09,2024-09-13,2024-09-13,2025-10-31,True,3,4.0,1,1845.0,795.0,1050.0,True,True,True,True,2025-10-17,53.0,57.0,110.0,1,1950,[],,False,Juge,,WAZE,9.7434283,1.3214883,WAZE > PAGOUDA > BINAH 1 > BINAH > KARA,POINT(1.3214883 9.7434283),,,,,,,2025-10-31,,,,,,,,,,,,,,,,,
637,55,38,Construction et équipement d'un Bâtiment scolaire de 4 salles de classe en charpente métallique plus deux blocs de latrine au CEG,Bâtiments scolaires au premier cycle du secondaire (CEG),Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Remise de l'ouvrage à la communauté 100.0%,Réception définitive,100.0,100.0,42000000.0,36503282.0,41786732.0,,250000.0,2023-05-11,2023-08-14,5283450.0,,,2022-10-28,2023-05-23,5.0,2023-10-13,2023-08-30,,2023-08-30,2024-09-26,True,1,4.0,1,1618.0,747.0,326.0,True,True,True,True,2024-03-08,85.0,125.0,210.0,1,1961,[],,False,Maire,Analyse de sous détails en cours,BOADE CENTRE,11.137485,-0.081247,BOADE CENTRE > BOADE > CINKASSE 1 > CINKASSE > SAVANES,POINT(-0.081247 11.137485),,,,2.0,True,,,,,,,,,,,,,,,,,,,
644,62,44,Construction d'un Bâtiment scolaire de 3 classes avec bureau et magasin + 2 Blocs de Latrines à l'EPP + forage,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Remise de l'ouvrage à la communauté 100.0%,Réception définitive,100.0,100.0,30000000.0,28154816.0,32131416.0,,252000.0,2023-03-20,2023-08-14,3976600.0,,,2022-10-28,2023-03-25,5.0,2023-08-27,2023-09-13,,2023-09-13,2024-10-08,False,1,3.0,1,750.0,280.0,470.0,True,True,True,,2024-03-07,31.0,60.0,91.0,2,1967; 3826,[],True,False,Maire,Remise de site,KORENZOAGA 1,0.0,0.0,KORENZOAGA 1 > BOADE > CINKASSE 1 > CINKASSE > SAVANES,POINT(0.0 0.0),,,,2.0,True,,,,,,750.0,,,,,,,,,,,,,
660,78,58,Construction d'un Bâtiment scolaire de 3 classes avec bureau et magasin + 2 Blocs de Latrines +forage photovoltaïque à l'EPP KOMOULOGOU 1,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Remise de l'ouvrage à la communauté 100.0%,Réception définitive,100.0,100.0,30000000.0,19210232.0,22684413.0,,100000.0,2023-03-20,2023-08-14,3474181.0,,,2022-10-28,2023-03-20,5.0,2023-08-30,2023-11-16,,2023-11-16,2025-03-25,False,1,3.0,1,2452.0,1102.0,1350.0,True,True,True,True,2024-03-30,33.0,77.0,110.0,2,3839; 3840,[],True,False,Maire,,KOMOULOGOU 1,0.0,0.0,KOMOULOGOU 1 > CINKASSE > CINKASSE 1 > CINKASSE > SAVANES,POINT(0.0 0.0),,,,0.0,False,,2025-12-04,,,,2000.0,,,,,,,,,,,,,
665,83,62,Construction d'un Bâtiment scolaire de 3 classes avec bureau et magasin plus construction d’une clôture à la façade de l'EPP,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,100.0,100.0,30000000.0,27545587.0,31059626.0,,250000.0,2023-03-16,2023-08-14,3514039.0,,,2022-10-28,2023-04-05,5.0,2023-08-17,2023-10-17,,2023-10-17,2024-11-14,False,1,3.0,1,1306.0,463.0,870.0,True,,,True,2024-03-06,23.0,101.0,124.0,1,4032,[],,False,Maire,,KPALBIAGA 2,0.0,0.0,KPALBIAGA 2 > CINKASSE > CINKASSE 1 > CINKASSE > SAVANES,POINT(0.0 0.0),,,,0.0,False,,,,,,1306.0,True,True,,,,,,,,,,,
666,84,62,Construction d'un Bâtiment scolaire de 3 classes avec bureau et magasin plus construction d’une clôture à la façade de l'EPP,Clôtures d’école,Infrastructure,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Remise de l'ouvrage à la communauté 100.0%,Réception définitive,100.0,100.0,20000000.0,19767189.0,,,,2023-03-16,,,,,2022-10-28,2023-04-05,5.0,2023-08-17,2023-10-17,,2023-10-17,2024-11-14,False,1,0.0,1,1306.0,463.0,870.0,,,,,2024-03-06,23.0,101.0,124.0,1,4032,[],True,False,Maire,,KPALBIAGA 2,0.0,0.0,KPALBIAGA 2 > CINKASSE > CINKASSE 1 > CINKASSE > SAVANES,POINT(0.0 0.0),665.0,,,,,,,,,,,,,,,,,,,,,,,
669,87,65,Construction d'un Bâtiment scolaire de 3 classes plus clôture entière avec démolition d’une latrine existante plus une Borne fontaine pour la communauté,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,100.0,100.0,50000000.0,29849978.0,33388317.0,,450000.0,2023-03-20,2023-08-14,3538339.0,,,2022-10-28,2023-03-25,5.0,2023-08-22,2023-10-27,,2023-10-27,2024-11-14,False,1,3.0,1,523.0,219.0,304.0,True,,,,2024-03-12,46.0,110.0,156.0,1,3831,[],,False,Maire,,PIZOSGO 2,0.0,0.0,PIZOSGO 2 > CINKASSE > CINKASSE 1 > CINKASSE > SAVANES,POINT(0.0 0.0),,,,0.0,False,,2025-12-06,,,,,,True,,,,,,,,,,,
670,88,65,Construction d'un Bâtiment scolaire de 3 classes plus clôture entière avec démolition d’une latrine existante plus une Borne fontaine pour la communauté,Clôtures d’école,Infrastructure,Education,Construction,COMPOSANTE 1.1,COSO,Banque Mondiale,Remise de l'ouvrage à la communauté 100.0%,Réception définitive,100.0,100.0,20000000.0,,,,,2023-03-20,2023-08-14,,,,2022-10-28,2023-03-25,5.0,2023-08-22,2023-10-27,,2023-10-27,2024-11-14,False,1,0.0,1,523.0,219.0,304.0,,,,,2024-03-12,46.0,110.0,156.0,1,3831,[],True,False,Maire,,PIZOSGO 2,0.0,0.0,PIZOSGO 2 > CINKASSE > CINKASSE 1 > CINKASSE > SAVANES,POINT(0.0 0.0),669.0,,,,,,2025-12-06,,,,,,,,,,,,,,,,,
700,118,92,Construction d'un bâtiment scolaire de trois classes avec bureau et magasin à l'EPP Babidjoaré + forage photovoltaïque,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,50.0,100.0,30000000.0,20394896.0,24172666.0,,765741.0,2023-06-29,2023-07-27,3777770.0,,,2023-02-22,2023-07-01,5.0,2023-11-28,2024-08-23,,2024-09-18,2026-01-28,False,3,3.0,1,3265.0,1321.0,1944.0,True,,True,True,2024-10-24,53.0,80.0,133.0,7,2044; 2045; 2046; 3937; 3938; 3939; 3940,[],True,False,Maire,,BABIGOU (NADJOUNDI),,,BABIGOU (NADJOUNDI) > NADJOUNDI > CINKASSE 2 > CINKASSE > SAVANES,,,,,0.0,False,,,,,,1953.0,True,,,,,,,,,,,,
704,122,95,Réhabilitation de la Bibliothèque au lycée de Nadjoundi + équipement,Bibliothèques scolaires,Subproject,Education,Réhabilitation et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception technique 100.0%,Achevé,0.0,100.0,30000000.0,17558966.0,17558966.0,,388950.0,2025-06-30,,,,,2023-02-22,2025-07-14,5.0,2025-12-14,2025-12-22,2025-12-22,,,False,3,0.0,1,1894.0,735.0,1259.0,,,,,,,,,4,2055; 3945; 3946; 3947,[],True,False,Maire,Réhabilitation de la bibliothèque,NADJOUNDI CENTRE,0.0,0.0,NADJOUNDI CENTRE > NADJOUNDI > CINKASSE 2 > CINKASSE > SAVANES,POINT(0.0 0.0),,,,0.0,False,,,,,,,,,,,,,,,,,,,
707,125,97,Construction d'un bâtiment scolaire de trois classes avec bureau et magasin à l'EPP Djassakte +forage photovoltaïque,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Contrat signé avec attributaire,Réception provisoire,0.0,100.0,30000000.0,25898660.0,25898660.0,2500000.0,623263.0,2025-08-15,,,,,2023-02-22,2024-08-16,5.0,2025-01-16,2025-03-06,2025-03-06,2025-04-03,,False,3,3.0,1,1130.0,511.0,619.0,True,True,True,True,2025-08-01,34.0,27.0,61.0,2,2056; 3920,[],,False,Maire,,NALONGUE (NADJOUNDI),11.0000883,0.1683294,NALONGUE (NADJOUNDI) > NADJOUNDI > CINKASSE 2 > CINKASSE > SAVANES,POINT(0.1683294 11.0000883),,,,2.0,True,,,,,,1130.0,True,,,,,,,,,,,,
711,129,100,Construction d'un bâtiment scolaire de trois classes avec bureau et magasin à l'EPP Timangue,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,100.0,100.0,30000000.0,26929700.0,30080300.0,,762742.0,2023-06-13,2023-08-03,3150600.0,,,2023-02-22,2023-06-20,5.0,2023-06-20,2023-12-15,,2023-12-15,2025-01-06,False,3,3.0,1,1586.0,786.0,840.0,True,True,True,True,2024-03-06,58.0,27.0,85.0,2,2061; 2065,[],True,False,Maire,,TIMANGUE (NADJOUNDI),0.0,0.0,TIMANGUE (NADJOUNDI) > NADJOUNDI > CINKASSE 2 > CINKASSE > SAVANES,POINT(0.0 0.0),,,,2.0,True,,,,,,,,,,,,,,,,,,,
716,134,104,Construction d'un bâtiment scolaire de trois classes avec bureau et magasin et deux blocs de latrines à l’EPP + forage photovoltaïque,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception technique 100.0%,Réception provisoire,100.0,100.0,30000000.0,30603951.0,33702159.0,0.0,300000.0,2024-01-11,2024-05-27,3098208.0,,,2023-02-22,2024-01-16,5.0,2024-05-27,2024-09-20,,2024-12-18,,False,3,3.0,1,520.0,240.0,280.0,True,True,False,,2025-02-10,17.0,55.0,72.0,1,3909,[],,False,Chef Canton,,NAMOUDJOATE 2,0.0,0.0,NAMOUDJOATE 2 > SAM-NABA > CINKASSE 2 > CINKASSE > SAVANES,POINT(0.0 0.0),,,,1.0,True,,,,,,,,,,,,,,,,,,,
724,142,110,Construction d'un Bâtiment scolaire de 3 classes avec bureau et magasin + 2 Blocs de Latrines à l'EPP + forage photovoltaïque,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,100.0,100.0,30000000.0,23424094.0,25630694.0,,250000.0,2023-03-16,2023-08-14,2206600.0,,,2022-10-28,2023-03-22,5.0,2023-08-19,2023-08-30,2023-08-23,2023-08-30,2024-10-01,False,1,3.0,1,455.0,105.0,350.0,True,True,True,True,2024-03-20,24.0,77.0,101.0,1,2089,[],True,False,Maire,,DJALOTOUGOU,10.996845,0.125038,DJALOTOUGOU > TIMBOU > CINKASSE 2 > CINKASSE > SAVANES,POINT(0.125038 10.996845),,,,2.0,True,,,,,,500.0,,,,,,,,,,,,,
729,147,114,"Construction et équipement d'un Bâtiment scolaire de 4 classes avec bureau et magasin, charpente métallique + 2 Blocs de latrines et Forage photovoltaïque  au CEG",Bâtiments scolaires au premier cycle du secondaire (CEG),Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,100.0,100.0,40000000.0,38348576.0,42714576.0,250000.0,225000.0,2023-04-29,2023-08-14,4366000.0,,,2022-10-28,2023-05-07,5.0,2023-10-04,2023-08-22,2023-09-15,2023-08-22,2024-09-26,True,1,4.0,1,461.0,174.0,180.0,True,True,True,True,2024-03-08,26.0,95.0,121.0,1,2095,[],True,False,Maire,Analyse de sous détails en cours,KPALMATONGUE CENTRE,0.0,0.0,KPALMATONGUE CENTRE > TIMBOU > CINKASSE 2 > CINKASSE > SAVANES,POINT(0.0 0.0),,,,2.0,True,,,,,,,,,,,,,,,,,,,
732,150,116,Construction d'un Bâtiment scolaire de 3 salles de classe avec bureau et magasin plus Construction d'un Bâtiment scolaire de 2 salles de classes avec bureau et magasin clôturé pour Jardin d’enfants (JEP),Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,100.0,100.0,30000000.0,25479105.599999998,28925253.599999998,,624500.0,2023-03-16,2023-08-14,3446148.0,,,2022-10-28,2023-04-05,5.0,2023-08-18,2023-10-25,,2023-10-25,2025-04-04,False,1,3.0,1,1588.0,600.0,710.0,True,True,True,True,2024-03-22,51.0,150.0,201.0,1,3852,[],,False,Maire,,KPONDJOARE 1,0.0,0.0,KPONDJOARE 1 > TIMBOU > CINKASSE 2 > CINKASSE > SAVANES,POINT(0.0 0.0),,,,0.0,False,,,,,,1588.0,,,,,,,,,,,,,
733,151,116,Construction d'un Bâtiment scolaire de 3 salles de classe avec bureau et magasin plus Construction d'un Bâtiment scolaire de 2 salles de classes avec bureau et magasin clôturé pour Jardin d’enfants (JEP),Bâtiments scolaires au préscolaire,Infrastructure,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Remise de l'ouvrage à la communauté 100.0%,Réception définitive,100.0,100.0,20000000.0,16986070.400000002,19246670.400000002,,,2023-03-16,2023-08-03,2260600.0,,,2022-10-28,2023-04-05,5.0,2023-08-18,2023-10-25,,2023-10-25,2025-04-04,False,1,2.0,1,1588.0,600.0,710.0,True,True,True,True,2024-03-22,51.0,150.0,201.0,1,3852,[],,False,Maire,,KPONDJOARE 1,0.0,0.0,KPONDJOARE 1 > TIMBOU > CINKASSE 2 > CINKASSE > SAVANES,POINT(0.0 0.0),732.0,,,0.0,True,,,,,,1588.0,,True,,,,,,,,,,,
740,158,122,Construction d'un Bâtiment scolaire de 3 classes avec bureau et magasin + 2 Blocs de Latrines +forage à l'EPP,Bâtiments scolaires au préscolaire,Infrastructure,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Remise de l'ouvrage à la communauté 100.0%,Réception définitive,100.0,100.0,30000000.0,27363977.0,29570577.0,,,2023-03-17,2023-08-03,2206600.0,,,2022-10-28,2023-03-23,5.0,2023-08-20,2023-12-31,2023-12-29,2024-02-12,2025-06-24,False,1,2.0,1,591.0,188.0,403.0,True,False,True,True,2024-03-06,42.0,82.0,124.0,1,2092,[],True,False,Maire,,SAFOBE 1,0.0,0.0,SAFOBE 1 > TIMBOU > CINKASSE 2 > CINKASSE > SAVANES,POINT(0.0 0.0),739.0,,,2.0,True,,,,,,591.0,True,True,,,,,,,,,,,
741,159,123,Construction d'un Bâtiment scolaire de 3 classes avec bureau et magasin + 2 Blocs de Latrines + un dalot 1x1 à l'EPP,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,100.0,100.0,30000000.0,28095658.0,31549441.0,,320000.0,2023-03-15,2023-08-14,3453783.0,,,2022-10-28,2023-03-19,5.0,2023-08-16,2023-09-26,,2023-09-26,2024-11-15,False,1,3.0,1,635.0,287.0,408.0,True,,True,True,2024-01-10,16.0,59.0,75.0,1,2111,[],,False,N/A (ancien site),,SANKARGOU,11.012782,0.13717,SANKARGOU > TIMBOU > CINKASSE 2 > CINKASSE > SAVANES,POINT(0.13717 11.012782),,,,2.0,True,,,,,,162.0,,,,,,,,,,,,,
753,171,134,Construction d'un bâtiment scolaire de trois classes + bureau et magasin + forage photovoltaïque à EPP Djabdjoare 2 ,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,100.0,100.0,30000000.0,34925646.0,37843668.0,,,2025-03-06,2026-01-21,2918022.0,,,2023-02-22,2025-03-24,5.0,2025-08-24,2025-10-13,2025-10-31,2025-10-31,,False,2,3.0,1,1148.0,498.0,650.0,True,True,True,True,,,,,1,2132,[],True,False,Maire,,DJABDJOARE 2,0.0,0.0,DJABDJOARE 2 > KOUNDJOARE > KPENDJAL 1 > KPENDJAL > SAVANES,POINT(0.0 0.0),,,,2.0,True,,,,,,210.0,,,,,,,,34000000.0,,,,,
